@relation D50_k02_N10000-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P50.0

@attribute X0 numeric
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute X13 numeric
@attribute X14 numeric
@attribute X15 numeric
@attribute X16 numeric
@attribute X17 numeric
@attribute X18 numeric
@attribute X19 numeric
@attribute X20 numeric
@attribute X21 numeric
@attribute X22 numeric
@attribute X23 numeric
@attribute X24 numeric
@attribute X25 numeric
@attribute X26 numeric
@attribute X27 numeric
@attribute X28 numeric
@attribute X29 numeric
@attribute X30 numeric
@attribute X31 numeric
@attribute X32 numeric
@attribute X33 numeric
@attribute X34 numeric
@attribute X35 numeric
@attribute X36 numeric
@attribute X37 numeric
@attribute X38 numeric
@attribute X39 numeric
@attribute X40 numeric
@attribute X41 numeric
@attribute X42 numeric
@attribute X43 numeric
@attribute X44 numeric
@attribute X45 numeric
@attribute X46 numeric
@attribute X47 numeric
@attribute X48 numeric
@attribute X49 numeric
@attribute class {c0,c1}

@data
0.318527,-7.404341,13.105853,-2.566769,-28.935984,-2.676111,4.0466,8.42474,-9.39318,-14.697481,3.110425,-17.642322,3.007672,-10.560744,33.668923,-3.479867,26.028786,2.984782,-55.333956,2.191453,-1.855077,-11.558255,19.898099,4.102586,5.03744,-11.581775,48.338697,3.167678,12.433768,-9.721865,-12.410856,8.596804,-25.475489,-15.441572,13.971689,14.012781,8.317235,-9.482264,-43.855403,-5.856196,11.082287,10.298675,15.308563,5.631097,-8.025591,-5.697431,-23.398527,21.713507,0.359687,-2.889327,c0
-0.600836,3.479968,-6.710791,16.848874,2.513583,-23.913287,4.476755,5.834478,2.293323,-11.224883,11.665346,-43.449796,11.740224,-9.676724,8.466302,-36.868811,-14.166406,31.780203,-2.843773,-18.397993,-15.49795,-3.576179,1.359051,6.361292,2.284161,46.94747,2.959409,54.856761,-1.58366,32.698272,-0.94979,4.139049,-1.84706,20.275463,4.318662,-10.498559,21.305756,24.677945,9.832941,-7.531519,9.736314,0.089473,-5.976231,33.02619,18.32634,21.885866,4.216956,-17.806726,-3.67585,-4.214011,c1
3.015303,6.31397,-7.021234,39.347631,5.195326,6.114783,-10.585105,-7.123364,1.793383,1.214808,-4.318894,-16.265717,-5.853217,-23.234462,12.859086,3.317259,-18.045694,21.832373,10.23995,-11.725091,8.104437,-14.205165,3.447551,-2.31353,-10.977092,-11.083322,4.163601,-51.818888,-7.236511,-25.225886,15.474517,11.378278,0.305905,-10.928066,3.722294,-26.550604,0.455273,-8.499175,3.748181,-2.921478,1.561139,6.755107,11.262889,-33.61461,0.96595,-11.046516,0.800363,24.04109,12.990532,2.270267,c1
25.392371,6.515754,-28.278062,-14.358572,-20.377217,-7.038356,9.840626,3.941256,-30.641278,-5.84799,13.425574,19.444809,-12.301442,6.272834,-23.43021,-0.808947,-13.589215,2.915674,-20.05021,-6.203244,11.340526,-0.64223,-2.229992,13.067194,-4.09177,-9.247749,-13.455298,5.433428,-39.555653,-0.425979,-0.76304,17.631066,-14.811485,1.423734,41.943063,10.06321,5.94835,-15.066189,-8.683888,-3.509385,-8.486208,2.606623,-28.015244,-1.556271,13.883768,8.234258,-22.226156,11.35016,0.570232,-10.97601,c0
-20.16528,-11.016298,-19.846594,4.301498,-25.050301,2.6202,-11.465373,-13.527873,-27.736014,3.882333,-14.049546,-5.30335,21.479191,-11.31708,11.283306,2.302256,7.463417,2.486339,-31.275005,2.96643,-3.924051,26.986618,-4.937414,-17.609571,-2.471243,-1.615282,-5.599876,19.971564,-34.743814,3.214592,-25.77664,-0.405321,-10.345721,2.426389,2.529215,1.25934,-0.612185,-14.703668,1.517761,1.454373,11.178366,-9.033726,-30.728222,11.474041,12.135605,6.45886,14.420366,21.473814,0.768064,-3.532762,c0
0.230776,20.395467,1.733841,0.969687,16.236114,-1.624092,1.193223,16.545196,6.841874,-5.09073,-11.10098,44.804843,12.937836,40.749059,-0.819578,-0.784809,16.215019,17.161577,-17.098206,13.959118,-2.141135,-2.430419,8.884305,41.551513,-15.946059,-13.818939,0.409124,22.101601,-7.785598,6.725902,-3.365466,19.709402,-23.741796,-23.569313,21.202642,5.681056,9.358459,15.564887,-12.133349,-10.599702,1.293163,-18.666248,-5.313345,13.347468,-11.581918,-20.173359,23.046754,-0.851081,9.156937,-5.31603,c1
3.583155,-17.051195,11.50322,0.637982,21.535915,-3.725333,9.083358,-5.739102,15.806552,-3.812149,20.277733,-0.172401,-2.954378,-8.077541,3.788952,-1.655333,23.871162,-9.7737,-5.013925,-4.980122,-14.035545,6.671178,-26.965706,-2.806433,2.610708,0.768646,-17.983452,-0.925961,16.532042,4.714111,-23.092461,9.209382,15.455825,-29.784027,-1.199995,-0.119314,5.397163,13.741862,-5.766948,1.466786,-18.187988,16.636541,17.841366,-5.638425,-18.770354,-2.787584,7.387018,17.97082,10.49331,-10.507777,c0
-18.358429,15.863603,17.285347,3.493591,0.575283,8.530869,7.409034,33.882996,35.567494,-0.973756,-7.506109,9.06297,-2.767936,-7.148376,15.976129,-2.820851,5.131644,-9.052007,10.042369,4.551111,3.693773,-6.827551,-14.749413,5.79477,-10.890177,2.102785,4.532255,3.419393,-7.960345,3.442586,13.338639,-0.317529,19.990532,-1.811618,19.924949,-8.023322,4.37949,-12.909438,-34.372046,-6.769657,11.570348,8.086156,6.955892,5.516073,12.064312,1.211177,8.760255,-3.669695,-9.456296,8.985185,c0
-22.598856,5.246319,27.503722,-3.038853,-27.362003,-10.227903,27.927403,3.99861,15.359819,12.321155,-12.052581,-3.170632,-10.610972,-3.862312,-18.606358,-2.098522,16.350134,13.977567,26.335094,2.759617,17.99013,4.889453,-16.471766,-10.827082,12.898671,9.292787,-33.430904,13.708894,-24.851017,19.915928,-10.30409,10.191072,43.584226,1.384043,-13.847743,-5.884571,-9.314604,12.920766,-14.326057,7.463813,-5.485506,1.675081,28.556749,-7.169238,5.254906,-8.263739,21.744846,-3.581632,-3.646499,-21.941236,c0
-15.264555,-3.581321,-13.82912,-15.397077,28.469143,-6.973765,17.237653,13.429998,23.375568,16.651491,-44.789825,-7.598837,-18.65388,0.607223,8.961982,5.640134,15.235632,1.904848,-19.019403,-3.957419,3.276267,-5.896812,7.004082,6.529636,-33.760173,13.505252,-14.802603,-2.427813,-6.488418,-1.25044,31.124721,2.494569,2.239874,0.093756,-8.902291,12.565141,31.121653,-20.897661,-17.11935,-3.250133,-16.752977,7.356834,-29.940388,4.286121,10.80392,6.382611,-16.116826,4.882568,-21.306519,-4.743769,c0
13.566878,-6.687404,5.079994,-8.60349,-30.38992,7.410682,1.597382,-10.536384,3.267177,5.681409,-1.032179,18.87361,14.21757,-5.253587,-9.398038,6.225746,3.157235,-7.866697,0.900306,3.42381,-27.647349,17.465098,-21.863398,-9.77809,15.846176,0.884526,-1.346017,-7.979563,-4.241479,-18.066295,9.488923,10.352192,2.462216,4.176396,-18.049022,15.326799,12.021176,-7.265843,6.14041,8.104145,-15.04716,-3.19136,11.246883,-30.823915,7.056214,-4.495308,-20.207677,34.918543,-11.41269,3.26949,c0
3.078565,-1.140499,3.043829,-19.471668,9.472939,14.858895,2.76747,-30.701227,-3.457604,-32.744529,-5.146671,-10.87099,3.134049,-8.351077,11.382855,20.56242,10.994127,12.862313,7.396057,-4.022071,9.676363,30.222277,13.893741,23.473417,-8.686095,0.976374,-8.886375,29.567986,9.530246,0.105635,-5.059395,13.838368,10.2724,25.658144,30.794866,36.379271,11.121299,-15.994103,12.483162,15.980399,12.096458,-9.065049,15.341377,8.701156,10.479763,33.874434,3.532113,29.370323,2.743287,20.78285,c1
-11.856376,-6.974568,0.157181,-4.558419,11.201678,0.278817,24.396303,-29.43988,-21.396031,8.025838,17.872678,0.256136,-12.054503,0.543835,15.490387,-1.746432,-3.099623,1.319903,60.101724,11.222018,24.157242,-11.102203,17.4557,-3.391343,8.357867,-1.117897,23.176512,0.058948,34.217389,13.171296,-10.310261,13.910552,21.341306,3.31599,33.963665,6.698137,21.669336,5.567645,-6.101174,5.524501,-28.772903,3.034821,-17.507957,0.241067,12.720492,1.000592,20.311117,0.314841,-3.194898,2.949501,c0
-0.22378,-14.165247,5.10822,-17.06495,15.821592,-47.137439,30.08851,2.783026,-0.318857,1.885819,-0.912369,-12.324951,12.455959,-1.257734,0.886263,11.074966,3.183442,2.79751,12.853419,5.689356,5.208642,13.178109,-11.079337,1.687554,-1.464072,-2.963503,17.442589,-49.553515,10.846056,30.489858,7.846383,-2.646368,28.59904,2.770846,17.96025,3.959582,12.324927,23.574004,0.094303,-6.198065,4.628154,7.88464,10.591541,18.343724,-11.332929,22.459928,-3.302219,11.34692,-7.650711,9.327411,c1
3.809703,12.218891,-11.662343,9.418533,16.491977,4.554888,15.468644,-0.036971,3.824435,3.894294,-6.868823,9.275947,9.109727,-3.737796,9.054386,-20.821834,17.579964,8.405404,40.551293,6.028013,-19.157012,14.383349,-26.95626,24.247385,2.556189,-8.050056,13.014793,10.599461,1.52486,-15.734477,-5.698513,-0.382494,20.916942,14.950794,-37.444701,8.366326,2.018307,8.577783,-14.558169,0.118264,-6.828939,-1.997458,8.427618,6.667825,2.439517,0.028792,7.98551,-1.324463,29.436348,11.873006,c0
-4.170744,-0.709475,-13.77223,20.568778,-9.135216,-0.721705,-3.725759,-1.104638,12.456646,6.317992,-9.528381,-7.400856,8.436023,-0.804655,-0.412251,-9.629148,10.957776,-9.216475,-5.201575,-2.550342,21.674826,14.347868,-3.246629,-1.690145,-14.614738,8.66081,15.457852,2.873007,-15.040448,9.1864,-26.705778,-2.916283,16.940103,-6.57326,-12.065098,-6.062617,-7.573632,3.140902,-3.788453,8.916088,-13.438641,30.125257,53.253097,-3.956852,57.93775,2.11006,13.277572,-10.626083,16.185949,-2.989137,c0
9.093221,15.88988,-13.258186,-6.408242,-17.626005,6.700659,-9.79394,6.037642,-20.57617,-10.578501,-5.29791,3.811972,-29.251738,8.57818,12.754317,-6.885478,1.631404,-8.099099,-9.094616,-9.947465,11.665109,-24.642725,26.820107,14.099562,-4.613918,9.673965,-9.351317,-16.513773,-0.108593,-6.381086,-21.97896,-1.099896,-27.685487,-5.548606,-35.786944,5.420712,16.757945,9.170086,-66.836263,-10.315567,-17.778099,4.995523,-16.804967,5.246709,1.250278,5.058606,14.595822,-22.237449,-19.328136,-14.845843,c0
-13.785434,-6.563659,5.589486,-1.030389,7.229658,-13.453014,36.21094,-5.465256,-6.435781,-8.021395,-31.578408,-1.727184,1.954987,12.342955,39.799381,6.459279,26.032346,0.423661,39.364044,-5.860253,-1.769168,-9.872593,-7.511252,-3.040594,14.200179,6.952099,-7.599297,6.019956,-9.319178,6.667275,32.061307,6.304409,-12.780058,6.340001,9.326103,6.771966,-20.550336,10.828551,27.456885,12.251913,-13.121068,4.299334,11.940199,-16.657455,15.498966,-1.4478,-14.164652,-0.11332,-9.305057,-1.434391,c0
21.897845,37.968522,-4.21371,14.958866,10.904156,-12.146254,0.001659,-17.065291,2.296413,-4.169181,8.540577,22.570551,12.962916,7.822359,3.626607,-13.105869,13.62757,4.28422,2.975501,-0.549917,4.29487,28.824241,17.038027,-11.550639,-2.200488,-14.805783,-3.83573,12.179203,-21.503268,-8.996933,10.049546,11.578067,-3.310081,10.553817,-3.024871,-19.785425,-15.393665,7.967643,9.552651,7.87895,2.483793,-19.503029,11.891586,-1.80888,7.878402,-6.432514,-14.203151,60.118399,-2.946754,-9.827272,c1
-0.870249,3.256798,1.919638,-4.993495,1.402764,-1.879255,4.602821,26.81276,6.59766,27.709806,2.554091,-6.245897,8.864841,-5.294295,16.139786,-10.572576,4.862588,9.128123,0.821412,48.358413,-6.455545,11.653252,-3.973959,-3.201523,22.505897,-25.528459,-7.450406,9.913904,6.149698,23.224926,-7.541727,7.904468,-5.198828,-4.911846,4.750102,-10.490363,-11.7336,-7.319902,-6.563334,27.636255,-3.517879,-8.310294,6.684101,24.663439,-7.548313,-36.548634,-4.200234,9.754994,1.414175,-1.457966,c1
26.518747,7.411989,-17.585464,7.553721,-8.848376,-15.042355,-40.735577,-14.322343,36.717028,0.299919,6.681488,-6.9042,26.192423,10.009417,-0.819812,-1.900055,13.559241,-4.084892,-5.614605,-12.066827,-10.18218,-0.546558,-38.364469,-13.388171,-17.688531,-18.437719,-26.341047,0.691961,15.72812,-4.107144,9.247805,-9.300095,-15.167928,-24.828191,-20.346168,-6.385513,-6.496977,-14.527435,12.403502,-15.998754,-14.41907,-10.732429,-10.663819,-0.151867,24.672548,4.055634,-3.732798,-17.447937,-6.597801,13.646897,c0
2.163768,-28.473225,-6.098384,-34.198407,4.71557,-8.657313,3.474246,7.830639,-9.483122,-13.220492,10.233729,-41.355632,19.758181,16.687516,16.188549,8.318111,6.067195,23.083159,-1.589389,-21.19355,5.474444,-8.047008,6.31535,-24.792736,4.727893,19.992336,2.907633,39.1031,-7.803164,-9.775195,10.457178,5.038461,-8.297716,-0.7365,5.964518,-11.171694,5.382192,7.679087,0.170824,-5.642205,-5.686928,-33.818756,-12.328947,4.099226,-14.263713,-5.498309,-16.16511,-50.75748,-3.864253,7.038666,c1
-37.089212,-4.125716,20.510224,-8.153247,-3.461165,1.903895,0.415078,12.027732,-3.750416,-27.316979,-20.74233,-16.294717,-6.232619,-10.412702,43.46177,10.180168,-39.762556,3.488644,11.654228,-4.870254,-15.579113,4.794278,-33.477298,1.567769,-3.679102,24.833169,-13.637028,3.510461,-26.770133,-2.122497,20.102427,24.839202,-9.750496,10.253885,-11.484206,19.099862,18.751844,-0.816374,-6.236546,0.923799,16.149102,-15.126205,42.370543,15.859909,3.833038,-3.797241,20.300359,8.964758,-16.201236,3.024707,c0
0.856864,-4.149847,28.268206,-8.598129,-20.819297,2.583039,-8.848587,-6.588775,-18.12981,-5.344634,-1.400524,-5.930276,19.05038,2.186454,-6.784376,-11.453734,-7.381858,13.285808,4.920957,3.499987,-17.536795,-14.463587,-10.161067,19.146877,-18.217908,-5.638693,38.590511,14.941847,5.844017,7.826544,-39.613925,11.470996,-14.863178,6.712157,6.640056,10.501875,-8.785392,0.585065,9.180561,3.134674,-12.252886,8.794984,12.978733,9.040977,-3.967682,5.563037,11.276638,2.375672,14.157184,0.751454,c0
-6.478572,19.437158,-0.885767,3.383877,8.045993,-32.865969,10.267099,-18.208867,3.767952,-32.065298,2.378507,-47.000572,12.170126,17.735744,-15.402809,-0.530545,5.052205,9.294392,-2.606936,10.253272,-1.027693,-4.874895,-1.803322,11.613943,7.068473,14.43142,1.791564,12.570267,-5.639772,9.167405,-8.735266,-14.849041,-7.796363,10.090463,9.902825,-2.948012,3.638292,6.520977,-5.102744,-2.367733,-2.750022,-17.213384,10.504042,7.58998,-0.850318,27.41206,-12.678384,9.179725,8.56153,-2.479861,c1
10.712663,8.758693,32.596063,19.478831,-38.084117,12.807456,-17.570501,-12.041599,12.872748,15.759725,31.105821,-11.809556,22.707875,4.372059,31.487683,16.821713,-1.640734,-1.768965,29.852888,10.172169,-21.35753,-4.846936,13.862523,-7.375312,4.532685,6.712942,-6.85165,6.846921,-20.59577,1.770801,32.694644,-6.580098,5.272859,-5.452666,5.067765,4.287544,36.391173,-17.189956,26.223347,6.996185,1.695553,-10.124079,13.83162,-9.128089,9.632202,14.055413,5.533124,1.782631,-27.612857,-2.961389,c0
-1.814319,-7.93379,27.879182,1.827123,6.675552,-1.644844,-25.0663,10.89335,23.190113,16.557979,-10.541384,1.747533,-17.513993,12.210348,-33.32534,-10.999446,16.522155,11.541244,11.588068,8.92513,-40.935265,-4.089739,-3.775779,14.721534,7.773519,-9.316799,11.0923,5.961416,-29.138392,9.738118,12.65376,-5.028478,4.656805,11.183561,33.491106,2.400084,-8.542442,3.416681,12.53952,18.972588,9.758754,15.871698,-12.916906,1.361453,-13.298476,-7.502192,19.755694,2.19359,5.302633,-3.152845,c0
5.768738,5.547712,-7.844939,3.922262,13.319865,-0.759641,-21.962654,13.794731,28.184202,-9.144765,-12.273496,8.124465,6.319346,3.236762,-13.102057,11.005062,1.618487,14.123263,1.56344,-15.571321,1.103143,-4.657733,-20.631087,12.124355,-15.269438,8.233895,18.542395,-4.382522,-25.884945,15.085138,-7.961405,8.189726,1.075416,25.816695,21.332929,4.064554,13.89245,16.454134,-57.462571,3.319562,16.882839,9.316878,-9.620847,-19.225875,39.448702,15.316794,-10.420691,4.424692,-27.676664,6.984107,c0
16.064819,1.040358,-12.644561,9.904919,29.931313,-15.34285,-2.572891,0.54394,33.61592,-5.042603,-15.283379,-3.008316,15.886863,8.712683,5.10783,-9.482028,-16.296738,23.938245,21.643327,0.965199,4.290733,-7.945951,-29.485741,4.825634,2.617476,4.530577,30.851989,0.918969,13.541442,11.660196,-15.854876,11.318377,-38.940766,7.552351,9.580378,-5.052624,9.288937,-1.853909,-31.391498,-0.862049,24.047745,-12.401884,-28.589832,6.582372,25.88295,-9.095919,4.174398,2.39211,14.527015,3.654823,c0
13.053523,-2.567544,13.673778,7.705934,-6.112654,5.252401,4.548145,1.43478,-6.421807,5.905254,-1.076193,19.493634,-2.9567,10.251223,29.951043,8.033709,13.55919,-14.010067,-13.023183,5.163577,10.813316,-20.399275,-2.171444,-0.044573,5.24833,2.253514,4.813345,9.118389,13.703337,0.838136,4.038322,12.557209,25.066383,2.365702,29.49885,-9.393368,-3.147827,0.243481,-5.74826,8.040396,14.412984,0.800827,-12.684633,6.629606,-8.398737,-15.603437,-12.798205,1.424193,-10.149611,-12.908852,c0
-2.825644,-3.862787,33.294181,-5.667526,7.162618,1.307416,-39.968069,-4.001999,17.874715,-10.851758,26.569382,33.097685,53.236891,-5.587684,-14.224066,11.741029,2.486194,-11.783988,11.19815,-1.111614,-36.562118,0.665405,-10.124431,26.479016,44.009031,-25.715482,-10.076128,15.507801,20.987235,-3.491895,45.955681,4.01329,6.244152,-5.590697,-9.798521,5.106136,14.111875,10.422753,11.291524,8.277262,-10.227105,-18.306381,-3.188903,-3.040615,1.537014,7.201999,-35.790785,6.295357,-35.051756,-2.257962,c0
-15.089073,2.508181,11.068784,-20.676855,6.87043,-3.181465,23.611559,9.155436,-8.331913,34.637407,-2.165312,0.090679,-6.083743,-20.169768,11.046852,6.408946,-8.402529,12.741289,-3.193273,-4.294993,13.80934,-10.522252,-3.83418,13.383911,3.885761,12.171203,0.542788,-38.752108,-1.955405,-28.940192,36.047728,-0.41274,6.12824,-1.593991,12.949187,-1.970678,-7.836365,-1.636901,6.850303,18.283178,-5.687768,-4.562127,0.674761,-23.502881,9.819525,38.6233,-1.685343,-33.91049,1.669777,1.246676,c1
-10.910422,-4.015771,12.218127,3.360301,22.679798,10.625774,-12.927293,-15.990413,12.996878,-3.884925,-6.407998,7.193304,1.122855,26.993076,4.826031,-5.033836,23.025842,15.883792,-7.016444,24.176667,4.426921,2.36452,4.386313,-14.192977,-22.75852,20.341698,-2.048109,0.968353,-9.581299,13.092481,7.535067,-1.170578,5.453919,-43.609484,9.512551,34.170991,-9.449284,-0.090566,6.177985,22.933709,3.092851,8.101062,-5.249349,16.483212,-16.244792,19.797738,1.004933,16.156765,7.703069,23.657483,c1
28.87627,30.224195,7.406691,20.778055,-4.327673,23.464563,5.938315,-3.054393,4.514071,17.406358,7.49625,-24.7497,-2.293946,-13.727563,7.562537,11.402364,-0.314175,-32.843777,8.781829,-5.485243,0.423284,-3.189528,-8.630715,-8.757251,20.489059,55.549092,-10.796239,-11.18247,15.371211,21.289163,4.821082,0.850704,14.93018,17.707322,7.38405,-9.826661,17.796808,3.773896,-6.656289,22.187109,9.641711,29.758917,3.349853,20.777032,-3.009366,-3.516749,12.885689,33.684884,9.262287,19.371829,c1
11.193072,20.520099,1.326886,-19.21466,-3.376276,-8.190772,-10.996137,2.866589,-15.056023,-31.109952,4.39227,-8.648162,-2.498187,-2.383549,-10.610581,-1.962379,-15.098233,5.280272,-4.25179,27.384005,0.934158,8.611443,14.985167,-9.221617,13.285173,24.947378,-12.359766,-41.587318,-0.842906,-13.970763,-9.113248,8.220645,4.230624,-11.43616,-0.469645,-11.148516,-35.806836,-5.362622,-8.933017,-9.461852,-9.746769,0.333239,14.653644,-4.680332,5.318352,4.340896,-13.882435,0.712984,4.654174,1.95585,c1
-3.076187,7.030824,-12.364056,-7.122797,-5.968432,-9.080762,26.919593,0.920504,11.215488,0.509192,-17.967006,0.952085,-6.82814,-18.149952,-11.401823,12.50321,-6.190561,-1.524622,-24.633258,9.423292,-7.932173,13.644507,33.314134,-13.304459,2.578053,8.941656,-7.566315,9.756934,-1.390367,-1.515603,19.278891,-13.473115,11.045936,-10.035305,39.678292,1.907157,-12.080674,-0.54029,16.649043,4.869039,20.68085,5.094502,14.962897,1.542514,-37.536695,-0.159021,-9.84182,12.059531,-22.01684,1.36368,c0
-9.792361,-3.060185,-1.68802,-18.97179,1.651083,4.559052,10.68137,-7.918751,-47.687606,-9.155306,6.294517,-2.196406,8.575429,4.380921,8.652345,-6.219186,-47.950751,-0.622795,14.516924,-0.670328,15.85976,4.935125,45.350456,-9.095041,16.408305,-0.156761,-15.831801,7.463179,-16.471231,3.814641,-4.166054,-0.656223,-16.443057,0.966546,-22.623826,7.616209,44.123137,1.000023,10.733379,-16.577382,26.568103,-2.730218,-57.212434,-6.698474,-11.291309,-2.025136,-11.625413,-10.508283,-51.241223,12.70983,c0
-15.947358,31.901536,-20.354671,6.250226,-2.516522,10.911261,8.73863,-55.747042,-19.94142,-26.668643,-13.762485,42.448343,8.748221,-22.317655,3.904865,-10.980366,1.702135,-3.021884,6.848837,-37.20511,-3.369108,4.564711,8.57367,28.879314,2.417375,-10.972802,-11.895872,18.037059,13.601728,20.242808,-14.052884,1.179217,1.559223,8.891014,-11.083671,5.385346,5.354643,5.573583,3.577347,-18.770603,-5.908639,6.219439,12.00053,20.273962,-9.534954,-19.736655,7.741206,-4.180157,0.263684,-10.970049,c1
8.550635,6.917895,0.37098,12.725904,24.772035,6.339059,11.702077,15.70938,-0.432033,50.122092,13.684182,-10.429139,-2.969519,16.863706,0.768375,-25.114547,16.593784,-4.451877,4.887807,-3.725814,-14.564158,31.544703,8.572905,5.575776,9.522147,20.113424,22.083495,-27.364726,-3.538184,-3.767036,2.764086,32.687615,18.008906,-18.067412,10.963744,-13.855374,-3.734364,-0.266525,16.160336,-15.295032,-1.388145,5.998426,-3.372249,-7.297919,3.887822,-24.367973,-14.486225,-5.620465,40.191029,-30.57219,c1
3.365008,-3.108452,-1.756612,1.697727,10.770134,-19.06046,5.750232,-13.138503,3.620502,17.263384,6.627064,-28.232264,-1.387122,-5.769098,4.001171,6.90722,-7.979423,3.573256,13.437709,65.823233,6.866193,5.699504,9.574155,-14.763267,-6.655616,-0.604516,13.283702,7.083947,-3.332321,31.668476,-1.637185,18.014952,6.596144,7.571311,-2.615285,19.087382,3.681729,-45.503425,16.248072,-0.011279,-4.89707,12.417902,5.584206,17.093987,10.137528,-25.258937,-1.669664,10.267942,-9.246416,-21.980838,c1
-20.203718,-1.465668,-24.159996,13.399714,-28.379837,-18.323796,17.135769,-1.042732,11.574446,7.487182,-5.711459,4.625554,11.041022,-18.436868,16.932847,12.80682,-24.308594,4.075536,-38.05315,0.382262,-5.941405,-5.984918,17.620951,6.559359,6.91653,-11.497462,14.481544,-10.679106,-23.733205,-5.477242,-4.828632,15.504571,-37.18416,-9.156523,-2.352924,-0.985393,-3.846338,11.479942,24.69992,-1.646571,-24.156481,0.177662,8.102418,-4.117845,18.570448,3.962656,-11.97315,-2.646061,-9.462565,-5.479635,c0
35.130108,7.474877,15.166727,0.973423,20.420918,0.264648,51.400337,9.208942,-7.10808,5.713241,3.875786,-17.031195,-18.772373,4.52594,-4.304275,8.678029,-20.232519,17.817498,-24.910622,8.662643,-18.280933,6.259426,0.420039,4.943897,-3.889029,-0.557472,-18.54839,-2.888854,6.395827,15.814525,3.855562,-10.814115,-21.123852,14.859073,-24.579232,13.401504,5.831699,2.295888,-9.56882,8.515238,-7.863705,7.589903,6.416788,-10.251023,-3.952975,11.033512,-18.835875,12.162539,7.120709,-19.831239,c0
43.022115,-8.922311,5.055775,2.269586,1.46491,-6.895336,17.359682,-2.736525,-3.668303,3.117446,10.681769,17.60975,-11.020155,-6.11475,18.040977,0.041417,-3.040012,1.353299,0.116919,-15.235429,-35.063167,-12.434792,32.59323,9.431377,16.196171,-5.996364,-18.072654,-16.697701,0.556508,12.346053,-1.566841,-10.702646,29.465796,-16.266338,12.565279,1.960047,18.495584,4.25999,6.581272,-10.060661,-14.873924,-16.004813,23.360486,8.192335,-13.708925,-1.596814,21.090727,0.487292,35.00006,-7.968911,c0
3.064283,-1.449787,3.522349,-21.315765,3.647444,-9.808429,10.396125,1.399052,-3.709923,-15.242682,14.674628,19.688967,1.616886,11.203035,14.697618,-15.85701,17.070403,-3.936,23.323078,-15.306321,17.303628,-2.131662,-7.038677,-15.929837,-11.398213,-23.559346,-2.865108,0.281607,7.791814,-37.36598,9.496924,-4.417882,6.209266,11.814209,1.651887,7.377623,13.505727,-22.34661,8.938437,-2.756898,10.873226,13.672519,22.602041,-21.728466,13.434295,-9.9864,15.508766,-35.232255,0.145576,-5.215137,c1
18.4304,1.426186,5.868433,27.819727,-13.22429,1.320446,-10.017887,8.956085,1.776249,5.863527,-21.256856,6.75394,-8.473924,1.704848,-43.844131,1.974317,12.758519,12.931356,-1.820497,10.166684,-2.468929,21.230344,19.256187,-1.663123,9.280639,-9.784466,-6.669471,1.337123,-5.210345,3.677491,-2.063793,25.462402,29.059737,-18.391305,-19.624659,5.394155,10.382506,15.498177,-23.593082,24.185017,33.826882,-16.535664,23.554714,7.444337,-11.945211,10.311704,17.701811,9.869497,-12.439373,-1.823756,c0
2.084615,-11.069748,-11.603328,27.074596,-0.715307,1.286882,13.491427,8.322646,16.151563,3.321759,23.750589,12.929101,0.028584,-18.431649,13.108393,-23.042976,7.129201,-12.463225,3.696092,-23.436695,11.453164,6.445028,0.331604,38.60871,9.650057,27.024784,-10.520778,17.496824,23.732686,-16.443885,16.249927,20.318155,12.124112,-0.487686,-2.764305,32.274385,3.973675,6.756891,-0.60901,-0.147332,13.415558,6.45398,2.157856,6.90362,-0.47128,27.54368,0.143955,19.103177,23.734581,-8.26289,c1
9.554409,1.135114,-4.463015,16.222291,17.000184,5.024904,-0.685964,-12.886883,17.380312,-13.201267,10.977409,-41.620969,6.191867,-24.248697,6.542905,24.884575,24.930732,-9.971906,9.184044,-44.238793,-7.7426,-24.075152,-6.602507,-15.769978,-5.667304,20.567165,8.432798,-17.189585,17.185417,3.499607,1.568722,13.857464,19.287928,24.720016,-8.409475,27.830969,2.618285,-3.512297,-8.399342,10.469385,1.092931,-21.825655,9.485072,14.835873,32.233659,33.718448,0.883761,5.781215,-3.403795,-13.519673,c1
13.595931,-15.895035,9.665282,13.15158,-1.629993,-5.711167,-16.900016,-5.415019,14.017077,-10.268587,18.694864,-2.294232,13.509822,10.886126,-31.546375,1.591145,7.615024,-5.896163,9.561134,-4.336923,32.831629,-3.976423,-7.501286,-9.362788,-1.402453,-0.033509,3.897586,12.129649,5.516917,3.411032,24.148201,-4.74361,-0.708005,8.664849,-17.416707,6.523234,-1.626468,7.858179,-8.711707,-5.777311,-5.771746,6.947062,-46.106164,8.495075,-7.136894,3.827087,-27.334168,-2.690779,20.509317,-8.501119,c0
