@relation D02_k03_N60000-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute X0 numeric
@attribute X1 numeric
@attribute class {c0,c1,c2}
@attribute FoundClusters {Cluster_0,Cluster_1,Cluster_2}

@data
0.756732,0.462213,c2,Cluster_0
0.83107,0.478978,c2,Cluster_0
0.824794,0.424058,c2,Cluster_2
0.699519,0.612039,c2,Cluster_0
0.793629,0.486402,c2,Cluster_0
0.80603,0.203462,c2,Cluster_0
0.782452,0.384239,c2,Cluster_2
0.767877,0.63208,c2,Cluster_0
0.786783,0.382008,c2,Cluster_2
0.778809,0.587207,c2,Cluster_0
0.817223,0.328058,c2,Cluster_2
0.743654,0.468902,c2,Cluster_0
0.810812,0.424115,c2,Cluster_2
0.810866,0.492618,c2,Cluster_0
0.700587,0.362229,c2,Cluster_2
0.870192,0.407879,c2,Cluster_2
0.787625,0.57413,c2,Cluster_0
0.809862,0.395889,c2,Cluster_2
0.808186,0.566726,c2,Cluster_0
0.743581,0.494631,c2,Cluster_0
0.758393,0.483467,c2,Cluster_0
0.810375,0.44527,c2,Cluster_0
0.820379,0.645282,c2,Cluster_0
0.830354,0.362796,c2,Cluster_2
0.805412,0.327635,c2,Cluster_2
0.860757,0.59679,c2,Cluster_0
0.815135,0.443777,c2,Cluster_0
0.804939,0.68396,c2,Cluster_0
0.832125,0.557253,c2,Cluster_0
0.775935,0.336902,c2,Cluster_2
0.789545,0.342321,c2,Cluster_2
0.811564,0.420246,c2,Cluster_2
0.878207,0.476782,c2,Cluster_0
0.83659,0.278833,c2,Cluster_2
0.764126,0.444441,c2,Cluster_0
0.80084,0.547689,c2,Cluster_0
0.756765,0.556314,c2,Cluster_0
0.815622,0.425311,c2,Cluster_2
0.842005,0.327839,c2,Cluster_2
0.79903,0.443256,c2,Cluster_0
0.809195,0.49759,c2,Cluster_0
0.764809,0.384583,c2,Cluster_2
0.81694,0.559753,c2,Cluster_0
0.801751,0.309571,c2,Cluster_2
0.791149,0.590468,c2,Cluster_0
0.77729,0.568336,c2,Cluster_0
0.801803,0.586578,c2,Cluster_0
0.772614,0.633092,c2,Cluster_0
0.854883,0.361459,c2,Cluster_2
0.776574,0.555664,c2,Cluster_0
0.779322,0.649057,c2,Cluster_0
0.830775,0.339722,c2,Cluster_2
0.845434,0.660422,c2,Cluster_0
0.753103,0.45462,c2,Cluster_0
0.809853,0.246116,c2,Cluster_2
0.797,0.344139,c2,Cluster_2
0.794165,0.475109,c2,Cluster_0
0.771766,0.526408,c2,Cluster_0
0.766305,0.360388,c2,Cluster_2
0.826635,0.44139,c2,Cluster_0
0.807099,0.359941,c2,Cluster_2
0.829895,0.433833,c2,Cluster_2
0.802227,0.361151,c2,Cluster_2
0.767579,0.33115,c2,Cluster_2
0.812726,0.585826,c2,Cluster_0
0.765122,0.37349,c2,Cluster_2
0.814474,0.55282,c2,Cluster_0
0.800277,0.328484,c2,Cluster_2
0.800544,0.235023,c2,Cluster_2
0.765741,0.554375,c2,Cluster_0
0.831375,0.527577,c2,Cluster_0
0.793927,0.600077,c2,Cluster_0
0.81989,0.548394,c2,Cluster_0
0.790451,0.352819,c2,Cluster_2
0.835669,0.363621,c2,Cluster_2
0.826658,0.305263,c2,Cluster_2
0.775727,0.335697,c2,Cluster_2
0.76004,0.535764,c2,Cluster_0
0.735232,0.512716,c2,Cluster_0
0.803832,0.264231,c2,Cluster_2
0.780217,0.410045,c2,Cluster_2
0.724239,0.494062,c2,Cluster_0
0.785148,0.389789,c2,Cluster_2
0.76174,0.562824,c2,Cluster_0
0.813336,0.365338,c2,Cluster_2
0.800625,0.519417,c2,Cluster_0
0.83474,0.412702,c2,Cluster_2
0.74762,0.564688,c2,Cluster_0
0.804276,0.526483,c2,Cluster_0
0.800077,0.339091,c2,Cluster_2
0.801499,0.379447,c2,Cluster_2
0.825194,0.514809,c2,Cluster_0
0.824822,0.559064,c2,Cluster_0
0.843112,0.309193,c2,Cluster_2
0.824479,0.532345,c2,Cluster_0
0.835296,0.484162,c2,Cluster_0
0.800937,0.576066,c2,Cluster_0
0.747325,0.318867,c2,Cluster_2
0.828989,0.394978,c2,Cluster_2
0.835501,0.509666,c2,Cluster_0
0.752275,0.458102,c2,Cluster_0
0.770759,0.552569,c2,Cluster_0
0.843373,0.382457,c2,Cluster_2
0.761489,0.472975,c2,Cluster_0
0.837041,0.358081,c2,Cluster_2
0.765508,0.426015,c2,Cluster_2
0.794052,0.569297,c2,Cluster_0
0.763081,0.318582,c2,Cluster_2
0.773012,0.470311,c2,Cluster_0
0.872674,0.348402,c2,Cluster_2
0.7557,0.546933,c2,Cluster_0
0.827614,0.628745,c2,Cluster_0
0.81324,0.328301,c2,Cluster_2
0.778249,0.413953,c2,Cluster_2
0.794976,0.460674,c2,Cluster_0
0.780094,0.566042,c2,Cluster_0
0.802178,0.51103,c2,Cluster_0
0.77943,0.404037,c2,Cluster_2
0.787823,0.529745,c2,Cluster_0
0.803416,0.429385,c2,Cluster_2
0.827485,0.486801,c2,Cluster_0
0.784847,0.464054,c2,Cluster_0
0.833862,0.442691,c2,Cluster_0
0.8525,0.21572,c2,Cluster_0
0.782377,0.455136,c2,Cluster_0
0.795193,0.379093,c2,Cluster_2
0.79777,0.324938,c2,Cluster_2
0.794607,0.47482,c2,Cluster_0
0.833624,0.566154,c2,Cluster_0
0.797578,0.386915,c2,Cluster_2
0.806579,0.496889,c2,Cluster_0
0.790393,0.513221,c2,Cluster_0
0.778209,0.499212,c2,Cluster_0
0.757847,0.347648,c2,Cluster_2
0.898074,0.591059,c2,Cluster_0
0.79708,0.455837,c2,Cluster_0
0.759199,0.465019,c2,Cluster_0
0.823316,0.342,c2,Cluster_2
0.840291,0.21366,c2,Cluster_0
0.792273,0.55036,c2,Cluster_0
0.772437,0.674171,c2,Cluster_0
0.759545,0.417625,c2,Cluster_2
0.779694,0.532243,c2,Cluster_0
0.80678,0.339015,c2,Cluster_2
0.759665,0.611208,c2,Cluster_0
0.789684,0.266838,c2,Cluster_2
0.792786,0.383779,c2,Cluster_2
0.734576,0.451021,c2,Cluster_0
0.802923,0.628234,c2,Cluster_0
0.855688,0.374053,c2,Cluster_2
0.807714,0.487742,c2,Cluster_0
0.808852,0.626064,c2,Cluster_0
0.775928,0.419665,c2,Cluster_2
0.719468,0.583816,c2,Cluster_0
0.827278,0.533621,c2,Cluster_0
0.794784,0.345008,c2,Cluster_2
0.720045,0.577689,c2,Cluster_0
0.776675,0.37139,c2,Cluster_2
0.839803,0.366286,c2,Cluster_2
0.867683,0.563132,c2,Cluster_0
0.804681,0.190948,c2,Cluster_0
0.821911,0.534241,c2,Cluster_0
0.766934,0.239706,c2,Cluster_2
0.739719,0.504537,c2,Cluster_0
0.782806,0.418835,c2,Cluster_2
0.808192,0.353033,c2,Cluster_2
0.789816,0.622114,c2,Cluster_0
0.783271,0.388254,c2,Cluster_2
0.765736,0.441449,c2,Cluster_0
0.813059,0.546078,c2,Cluster_0
0.838984,0.258858,c2,Cluster_2
0.835938,0.605425,c2,Cluster_0
0.744856,0.239071,c2,Cluster_2
0.805707,0.52731,c2,Cluster_0
0.821177,0.434529,c2,Cluster_2
0.814095,0.499924,c2,Cluster_0
0.78649,0.240313,c2,Cluster_2
0.775241,0.408289,c2,Cluster_2
0.820487,0.593575,c2,Cluster_0
0.815554,0.492367,c2,Cluster_0
0.745333,0.550479,c2,Cluster_0
0.805614,0.617432,c2,Cluster_0
0.827904,0.538393,c2,Cluster_0
0.781752,0.516119,c2,Cluster_0
0.787545,0.313441,c2,Cluster_2
0.780357,0.333736,c2,Cluster_2
0.824186,0.248049,c2,Cluster_2
0.768886,0.47855,c2,Cluster_0
0.805708,0.532523,c2,Cluster_0
0.746027,0.664396,c2,Cluster_0
0.850266,0.27982,c2,Cluster_2
0.75713,0.38412,c2,Cluster_2
0.722782,0.429742,c2,Cluster_2
0.825878,0.209814,c2,Cluster_0
0.786254,0.503874,c2,Cluster_0
0.793144,0.407185,c2,Cluster_2
0.839084,0.339992,c2,Cluster_2
0.788318,0.576299,c2,Cluster_0
0.80245,0.525879,c2,Cluster_0
0.811947,0.638854,c2,Cluster_0
0.867007,0.368418,c2,Cluster_2
0.816729,0.616006,c2,Cluster_0
0.836759,0.330209,c2,Cluster_2
0.748193,0.667208,c2,Cluster_0
0.796001,0.490913,c2,Cluster_0
0.790583,0.591506,c2,Cluster_0
0.826124,0.475794,c2,Cluster_0
0.782528,0.390456,c2,Cluster_2
0.76783,0.500958,c2,Cluster_0
0.871486,0.72014,c2,Cluster_0
0.845354,0.142358,c2,Cluster_0
0.792574,0.331068,c2,Cluster_2
0.788735,0.477873,c2,Cluster_0
0.799428,0.606833,c2,Cluster_0
0.732865,0.409187,c2,Cluster_2
0.802806,0.5544,c2,Cluster_0
0.744706,0.56434,c2,Cluster_0
0.73316,0.472016,c2,Cluster_0
0.7791,0.094066,c2,Cluster_0
0.766545,0.56875,c2,Cluster_0
0.847772,0.370743,c2,Cluster_2
0.783158,0.631057,c2,Cluster_0
0.778636,0.477186,c2,Cluster_0
0.766296,0.458797,c2,Cluster_0
0.839016,0.577829,c2,Cluster_0
0.821277,0.18874,c2,Cluster_0
0.809789,0.486412,c2,Cluster_0
0.780935,0.544638,c2,Cluster_0
0.807092,0.519689,c2,Cluster_0
0.788671,0.483336,c2,Cluster_0
0.758488,0.539725,c2,Cluster_0
0.784118,0.395889,c2,Cluster_2
0.776487,0.594399,c2,Cluster_0
0.819424,0.525021,c2,Cluster_0
0.776177,0.297714,c2,Cluster_2
0.775393,0.45506,c2,Cluster_0
0.753555,0.614029,c2,Cluster_0
0.796793,0.587485,c2,Cluster_0
0.793857,0.37098,c2,Cluster_2
0.872246,0.414057,c2,Cluster_2
0.780544,0.550013,c2,Cluster_0
0.845566,0.507682,c2,Cluster_0
0.806471,0.711055,c2,Cluster_0
0.830939,0.393798,c2,Cluster_2
0.743454,0.486272,c2,Cluster_0
0.802118,0.488683,c2,Cluster_0
0.811403,0.142566,c2,Cluster_0
0.821605,0.539286,c2,Cluster_0
0.793968,0.463763,c2,Cluster_0
0.768578,0.593795,c2,Cluster_0
0.815963,0.605232,c2,Cluster_0
0.781386,0.440293,c2,Cluster_0
0.76103,0.513165,c2,Cluster_0
0.756835,0.426853,c2,Cluster_2
0.792707,0.402196,c2,Cluster_2
0.780986,0.558821,c2,Cluster_0
0.763296,0.564514,c2,Cluster_0
0.843774,0.459237,c2,Cluster_0
0.790731,0.431871,c2,Cluster_2
0.806917,0.364741,c2,Cluster_2
0.752181,0.41368,c2,Cluster_2
0.776408,0.530181,c2,Cluster_0
0.828589,0.260576,c2,Cluster_2
0.798708,0.404356,c2,Cluster_2
0.773318,0.402369,c2,Cluster_2
0.768367,0.564254,c2,Cluster_0
0.784094,0.408406,c2,Cluster_2
0.799675,0.386162,c2,Cluster_2
0.830379,0.510858,c2,Cluster_0
0.788058,0.327855,c2,Cluster_2
0.78307,0.314833,c2,Cluster_2
0.830074,0.425553,c2,Cluster_2
0.76671,0.311249,c2,Cluster_2
0.798387,0.385556,c2,Cluster_2
0.807761,0.406582,c2,Cluster_2
0.78886,0.529248,c2,Cluster_0
0.797297,0.652082,c2,Cluster_0
0.812587,0.773804,c2,Cluster_0
0.786567,0.337208,c2,Cluster_2
0.807514,0.454798,c2,Cluster_0
0.721573,0.501041,c2,Cluster_0
0.749719,0.264263,c2,Cluster_2
0.792895,0.237212,c2,Cluster_2
0.770425,0.504875,c2,Cluster_0
0.831226,0.26806,c2,Cluster_2
0.813821,0.505393,c2,Cluster_0
0.806836,0.436442,c2,Cluster_2
0.778255,0.338107,c2,Cluster_2
0.863466,0.475686,c2,Cluster_0
0.785979,0.426268,c2,Cluster_2
0.769152,0.476223,c2,Cluster_0
0.809234,0.455903,c2,Cluster_0
0.827289,0.54633,c2,Cluster_0
0.766898,0.711693,c2,Cluster_0
0.735389,0.334694,c2,Cluster_2
0.835156,0.556685,c2,Cluster_0
0.770286,0.289755,c2,Cluster_2
0.696709,0.21815,c2,Cluster_2
0.821488,0.405288,c2,Cluster_2
0.811493,0.223212,c2,Cluster_2
0.804336,0.531194,c2,Cluster_0
0.797915,0.520318,c2,Cluster_0
0.866221,0.326704,c2,Cluster_2
0.784594,0.225704,c2,Cluster_2
0.792117,0.32279,c2,Cluster_2
0.837851,0.511499,c2,Cluster_0
0.804092,0.741609,c2,Cluster_0
0.79654,0.499537,c2,Cluster_0
0.827886,0.192887,c2,Cluster_0
0.796264,0.494831,c2,Cluster_0
0.844901,0.468665,c2,Cluster_0
0.76295,0.620021,c2,Cluster_0
0.784733,0.326502,c2,Cluster_2
0.782002,0.4631,c2,Cluster_0
0.794675,0.473578,c2,Cluster_0
0.834916,0.541158,c2,Cluster_0
0.83438,0.442486,c2,Cluster_0
0.783526,0.231665,c2,Cluster_2
0.770924,0.560559,c2,Cluster_0
0.812491,0.440658,c2,Cluster_0
0.837786,0.595327,c2,Cluster_0
0.765061,0.449482,c2,Cluster_0
0.849255,0.496381,c2,Cluster_0
0.782399,0.297794,c2,Cluster_2
0.80692,0.468486,c2,Cluster_0
0.856956,0.389438,c2,Cluster_2
0.771144,0.292117,c2,Cluster_2
0.802166,0.580798,c2,Cluster_0
0.696385,0.619841,c2,Cluster_0
0.79317,0.585702,c2,Cluster_0
0.835051,0.486032,c2,Cluster_0
0.800145,0.532234,c2,Cluster_0
0.804932,0.464098,c2,Cluster_0
0.806828,0.541735,c2,Cluster_0
0.797444,0.652952,c2,Cluster_0
0.815324,0.500159,c2,Cluster_0
0.776368,0.261717,c2,Cluster_2
0.81331,0.319197,c2,Cluster_2
0.71406,0.311507,c2,Cluster_2
0.830031,0.51856,c2,Cluster_0
0.797949,0.488692,c2,Cluster_0
0.816472,0.454483,c2,Cluster_0
0.81287,0.528811,c2,Cluster_0
0.813853,0.467346,c2,Cluster_0
0.81005,0.335986,c2,Cluster_2
0.803014,0.514059,c2,Cluster_0
0.822329,0.421211,c2,Cluster_2
0.803613,0.549404,c2,Cluster_0
0.807837,0.410439,c2,Cluster_2
0.827329,0.663829,c2,Cluster_0
0.81317,0.420183,c2,Cluster_2
0.78889,0.205097,c2,Cluster_0
0.798136,0.416175,c2,Cluster_2
0.80887,0.38677,c2,Cluster_2
0.805839,0.497959,c2,Cluster_0
0.726573,0.293028,c2,Cluster_2
0.816634,0.566075,c2,Cluster_0
0.879792,0.480089,c2,Cluster_0
0.779196,0.550601,c2,Cluster_0
0.869397,0.591883,c2,Cluster_0
0.830659,0.53803,c2,Cluster_0
0.844024,0.338101,c2,Cluster_2
0.78191,0.394505,c2,Cluster_2
0.846326,0.509913,c2,Cluster_0
0.803209,0.388387,c2,Cluster_2
0.833758,0.472277,c2,Cluster_0
0.792645,0.616623,c2,Cluster_0
0.814506,0.403025,c2,Cluster_2
0.83921,0.442684,c2,Cluster_0
0.811391,0.53544,c2,Cluster_0
0.839564,0.595231,c2,Cluster_0
0.739562,0.54654,c2,Cluster_0
0.821331,0.553441,c2,Cluster_0
0.772647,0.551004,c2,Cluster_0
0.790187,0.328588,c2,Cluster_2
0.844163,0.322877,c2,Cluster_2
0.762035,0.366987,c2,Cluster_2
0.842876,0.448567,c2,Cluster_0
0.807788,0.454103,c2,Cluster_0
0.774293,0.461085,c2,Cluster_0
0.826199,0.533927,c2,Cluster_0
0.814172,0.457596,c2,Cluster_0
0.791612,0.41732,c2,Cluster_2
0.791528,0.548419,c2,Cluster_0
0.804916,0.597415,c2,Cluster_0
0.796597,0.450747,c2,Cluster_0
0.826597,0.301854,c2,Cluster_2
0.801828,0.480783,c2,Cluster_0
0.790636,0.322308,c2,Cluster_2
0.752644,0.321827,c2,Cluster_2
0.790467,0.418652,c2,Cluster_2
0.883058,0.529061,c2,Cluster_0
0.836269,0.427977,c2,Cluster_2
0.766045,0.212151,c2,Cluster_0
0.770852,0.539675,c2,Cluster_0
0.772747,0.632037,c2,Cluster_0
0.841676,0.550688,c2,Cluster_0
0.78101,0.173542,c2,Cluster_0
0.77887,0.692354,c2,Cluster_0
0.787614,0.359718,c2,Cluster_2
0.820866,0.523434,c2,Cluster_0
0.878971,0.3666,c2,Cluster_2
0.769612,0.539145,c2,Cluster_0
0.80655,0.634098,c2,Cluster_0
0.838644,0.548762,c2,Cluster_0
0.840361,0.517668,c2,Cluster_0
0.80779,0.330616,c2,Cluster_2
0.774385,0.573278,c2,Cluster_0
0.782164,0.410923,c2,Cluster_2
0.76715,0.500294,c2,Cluster_0
0.815154,0.453114,c2,Cluster_0
0.783747,0.641679,c2,Cluster_0
0.839691,0.581475,c2,Cluster_0
0.798471,0.308316,c2,Cluster_2
0.826468,0.398233,c2,Cluster_2
0.778898,0.333883,c2,Cluster_2
0.776634,0.511037,c2,Cluster_0
0.794994,0.489556,c2,Cluster_0
0.75353,0.4461,c2,Cluster_0
0.80398,0.51886,c2,Cluster_0
0.776514,0.464704,c2,Cluster_0
0.779072,0.645549,c2,Cluster_0
0.806968,0.462389,c2,Cluster_0
0.786048,0.394168,c2,Cluster_2
0.782558,0.338496,c2,Cluster_2
0.776856,0.383392,c2,Cluster_2
0.848834,0.568356,c2,Cluster_0
0.837382,0.357403,c2,Cluster_2
0.751062,0.366868,c2,Cluster_2
0.81347,0.602205,c2,Cluster_0
0.747123,0.658218,c2,Cluster_0
0.783676,0.64455,c2,Cluster_0
0.805483,0.354546,c2,Cluster_2
0.797396,0.264861,c2,Cluster_2
0.855179,0.604108,c2,Cluster_0
0.829311,0.551068,c2,Cluster_0
0.757995,0.519097,c2,Cluster_0
0.810267,0.568736,c2,Cluster_0
0.752811,0.327078,c2,Cluster_2
0.780502,0.381712,c2,Cluster_2
0.793707,0.473553,c2,Cluster_0
0.784822,0.483155,c2,Cluster_0
0.772034,0.514395,c2,Cluster_0
0.826043,0.372063,c2,Cluster_2
0.843448,0.448686,c2,Cluster_0
0.765256,0.484046,c2,Cluster_0
0.866981,0.365481,c2,Cluster_2
0.806269,0.435972,c2,Cluster_2
0.751101,0.383709,c2,Cluster_2
0.783706,0.462311,c2,Cluster_0
0.822691,0.496445,c2,Cluster_0
0.785743,0.530948,c2,Cluster_0
0.834193,0.587304,c2,Cluster_0
0.81829,0.583671,c2,Cluster_0
0.831983,0.476984,c2,Cluster_0
0.760306,0.422601,c2,Cluster_2
0.805785,0.488116,c2,Cluster_0
0.79518,0.384524,c2,Cluster_2
0.827989,0.691658,c2,Cluster_0
0.864093,0.757294,c2,Cluster_0
0.819044,0.466014,c2,Cluster_0
0.807855,0.50026,c2,Cluster_0
0.758315,0.591816,c2,Cluster_0
0.82444,0.313446,c2,Cluster_2
0.776888,0.282127,c2,Cluster_2
0.742,0.702172,c2,Cluster_0
0.792132,0.503039,c2,Cluster_0
0.745137,0.470149,c2,Cluster_0
0.806706,0.542919,c2,Cluster_0
0.833693,0.619185,c2,Cluster_0
0.841437,0.250255,c2,Cluster_2
0.792378,0.467585,c2,Cluster_0
0.83779,0.390797,c2,Cluster_2
0.814434,0.33862,c2,Cluster_2
0.800975,0.617435,c2,Cluster_0
0.780919,0.778265,c2,Cluster_0
0.735823,0.554272,c2,Cluster_0
0.777903,0.294953,c2,Cluster_2
0.732981,0.56348,c2,Cluster_0
0.839349,0.407629,c2,Cluster_2
0.72766,0.485816,c2,Cluster_0
0.757289,0.540675,c2,Cluster_0
0.838978,0.639387,c2,Cluster_0
0.813268,0.511862,c2,Cluster_0
0.758409,0.256141,c2,Cluster_2
0.779026,0.566016,c2,Cluster_0
0.88607,0.382566,c2,Cluster_2
0.835762,0.573248,c2,Cluster_0
0.83434,0.766084,c2,Cluster_0
0.751909,0.476619,c2,Cluster_0
0.839535,0.353242,c2,Cluster_2
0.756359,0.354162,c2,Cluster_2
0.75929,0.531549,c2,Cluster_0
0.794048,0.693832,c2,Cluster_0
0.760546,0.488814,c2,Cluster_0
0.859683,0.309484,c2,Cluster_2
0.817689,0.250069,c2,Cluster_2
0.802083,0.40588,c2,Cluster_2
0.795797,0.53651,c2,Cluster_0
0.795485,0.343113,c2,Cluster_2
0.763099,0.355214,c2,Cluster_2
0.780925,0.38564,c2,Cluster_2
0.819709,0.537001,c2,Cluster_0
0.750902,0.48029,c2,Cluster_0
0.77349,0.377409,c2,Cluster_2
0.778235,0.180803,c2,Cluster_0
0.778189,0.465569,c2,Cluster_0
0.776087,0.268497,c2,Cluster_2
0.790353,0.401106,c2,Cluster_2
0.823927,0.377497,c2,Cluster_2
0.845542,0.649487,c2,Cluster_0
0.78311,0.571322,c2,Cluster_0
0.762399,0.600234,c2,Cluster_0
0.813121,0.585466,c2,Cluster_0
0.818934,0.463144,c2,Cluster_0
0.805968,0.455004,c2,Cluster_0
0.819738,0.379121,c2,Cluster_2
0.795603,0.38286,c2,Cluster_2
0.790738,0.648384,c2,Cluster_0
0.787814,0.407338,c2,Cluster_2
0.747773,0.323989,c2,Cluster_2
0.764541,0.514579,c2,Cluster_0
0.782515,0.337926,c2,Cluster_2
0.806521,0.352442,c2,Cluster_2
0.766417,0.56615,c2,Cluster_0
0.795564,0.427255,c2,Cluster_2
0.752197,0.485317,c2,Cluster_0
0.746864,0.332685,c2,Cluster_2
0.773644,0.386741,c2,Cluster_2
0.820608,0.471702,c2,Cluster_0
0.823687,0.554003,c2,Cluster_0
0.810685,0.538627,c2,Cluster_0
0.762098,0.464385,c2,Cluster_0
0.807064,0.490569,c2,Cluster_0
0.814846,0.263919,c2,Cluster_2
0.828573,0.383361,c2,Cluster_2
0.775702,0.390134,c2,Cluster_2
0.820298,0.506205,c2,Cluster_0
0.769512,0.587698,c2,Cluster_0
0.857378,0.51436,c2,Cluster_0
0.787127,0.429795,c2,Cluster_2
0.833752,0.363686,c2,Cluster_2
0.812828,0.397607,c2,Cluster_2
0.767478,0.542806,c2,Cluster_0
0.796153,0.491059,c2,Cluster_0
0.770712,0.445711,c2,Cluster_0
0.800416,0.401318,c2,Cluster_2
0.810741,0.376501,c2,Cluster_2
0.776474,0.44257,c2,Cluster_0
0.796725,0.350121,c2,Cluster_2
0.844088,0.534665,c2,Cluster_0
0.774473,0.505417,c2,Cluster_0
0.805591,0.373004,c2,Cluster_2
0.745018,0.711314,c2,Cluster_0
0.787609,0.62583,c2,Cluster_0
0.744858,0.546527,c2,Cluster_0
0.829614,0.514688,c2,Cluster_0
0.829089,0.410455,c2,Cluster_2
0.824569,0.361757,c2,Cluster_2
0.794872,0.627916,c2,Cluster_0
0.847471,0.500751,c2,Cluster_0
0.776871,0.575705,c2,Cluster_0
0.846389,0.584312,c2,Cluster_0
0.821125,0.522887,c2,Cluster_0
0.752464,0.484739,c2,Cluster_0
0.847971,0.522377,c2,Cluster_0
0.807458,0.488702,c2,Cluster_0
0.789988,0.371825,c2,Cluster_2
0.859814,0.433596,c2,Cluster_2
0.779305,0.53825,c2,Cluster_0
0.799613,0.402874,c2,Cluster_2
0.794174,0.386356,c2,Cluster_2
0.795398,0.605406,c2,Cluster_0
0.757447,0.544807,c2,Cluster_0
0.821424,0.443437,c2,Cluster_0
0.777047,0.698907,c2,Cluster_0
0.744939,0.583386,c2,Cluster_0
0.799633,0.366051,c2,Cluster_2
0.789178,0.421682,c2,Cluster_2
0.837362,0.416837,c2,Cluster_2
0.7979,0.445097,c2,Cluster_0
0.814841,0.423392,c2,Cluster_2
0.831078,0.413401,c2,Cluster_2
0.81461,0.422376,c2,Cluster_2
0.834008,0.622379,c2,Cluster_0
0.826432,0.471878,c2,Cluster_0
0.782166,0.406848,c2,Cluster_2
0.8771,0.357458,c2,Cluster_2
0.790428,0.471209,c2,Cluster_0
0.817713,0.682932,c2,Cluster_0
0.738757,0.645593,c2,Cluster_0
0.798523,0.309274,c2,Cluster_2
0.774559,0.490797,c2,Cluster_0
0.794886,0.367858,c2,Cluster_2
0.849189,0.476762,c2,Cluster_0
0.758685,0.471217,c2,Cluster_0
0.826001,0.369261,c2,Cluster_2
0.794153,0.67693,c2,Cluster_0
0.849018,0.388919,c2,Cluster_2
0.864651,0.578822,c2,Cluster_0
0.743041,0.445126,c2,Cluster_0
0.811065,0.57296,c2,Cluster_0
0.823307,0.472318,c2,Cluster_0
0.774341,0.359187,c2,Cluster_2
0.765769,0.527418,c2,Cluster_0
0.825516,0.488685,c2,Cluster_0
0.804077,0.450054,c2,Cluster_0
0.845626,0.47697,c2,Cluster_0
0.787358,0.307623,c2,Cluster_2
0.760097,0.547018,c2,Cluster_0
0.77104,0.58988,c2,Cluster_0
0.76413,0.114293,c2,Cluster_0
0.747121,0.507548,c2,Cluster_0
0.738097,0.286565,c2,Cluster_2
0.813088,0.356104,c2,Cluster_2
0.777578,0.384644,c2,Cluster_2
0.807073,0.622559,c2,Cluster_0
0.755594,0.548592,c2,Cluster_0
0.773149,0.412543,c2,Cluster_2
0.789383,0.374689,c2,Cluster_2
0.756644,0.455484,c2,Cluster_0
0.730936,0.481762,c2,Cluster_0
0.780707,0.487712,c2,Cluster_0
0.819219,0.244671,c2,Cluster_2
0.866881,0.563721,c2,Cluster_0
0.791474,0.651201,c2,Cluster_0
0.777714,0.650137,c2,Cluster_0
0.796394,0.351198,c2,Cluster_2
0.780934,0.274539,c2,Cluster_2
0.824724,0.299921,c2,Cluster_2
0.750247,0.465935,c2,Cluster_0
0.716095,0.351547,c2,Cluster_2
0.741498,0.489187,c2,Cluster_0
0.734757,0.378891,c2,Cluster_2
0.770883,0.546421,c2,Cluster_0
0.807218,0.493035,c2,Cluster_0
0.848996,0.611479,c2,Cluster_0
0.809855,0.469116,c2,Cluster_0
0.801223,0.20718,c2,Cluster_0
0.8461,0.456974,c2,Cluster_0
0.81131,0.455303,c2,Cluster_0
0.783393,0.45775,c2,Cluster_0
0.818299,0.494879,c2,Cluster_0
0.761596,0.544688,c2,Cluster_0
0.846841,0.661073,c2,Cluster_0
0.827995,0.314639,c2,Cluster_2
0.7475,0.569472,c2,Cluster_0
0.762015,0.465826,c2,Cluster_0
0.793206,0.471101,c2,Cluster_0
0.844506,0.469361,c2,Cluster_0
0.777055,0.460809,c2,Cluster_0
0.819817,0.252001,c2,Cluster_2
0.788953,0.521069,c2,Cluster_0
0.810354,0.383873,c2,Cluster_2
0.77116,0.492356,c2,Cluster_0
0.787555,0.427134,c2,Cluster_2
0.826077,0.647991,c2,Cluster_0
0.782833,0.617004,c2,Cluster_0
0.80632,0.130034,c2,Cluster_0
0.791821,0.418469,c2,Cluster_2
0.800001,0.631009,c2,Cluster_0
0.765619,0.431072,c2,Cluster_2
0.833724,0.5026,c2,Cluster_0
0.798776,0.408212,c2,Cluster_2
0.763647,0.538787,c2,Cluster_0
0.819884,0.412735,c2,Cluster_2
0.773951,0.454503,c2,Cluster_0
0.815818,0.436131,c2,Cluster_2
0.871189,0.642632,c2,Cluster_0
0.775729,0.352579,c2,Cluster_2
0.822286,0.403443,c2,Cluster_2
0.847675,0.54068,c2,Cluster_0
0.877628,0.322462,c2,Cluster_2
0.80265,0.189485,c2,Cluster_0
0.804432,0.428993,c2,Cluster_2
0.796406,0.429876,c2,Cluster_2
0.752771,0.2938,c2,Cluster_2
0.784499,0.367095,c2,Cluster_2
0.791287,0.474265,c2,Cluster_0
0.739948,0.450587,c2,Cluster_0
0.79841,0.407386,c2,Cluster_2
0.801994,0.5689,c2,Cluster_0
0.840225,0.398505,c2,Cluster_2
0.781983,0.368434,c2,Cluster_2
0.742973,0.369537,c2,Cluster_2
0.783932,0.473618,c2,Cluster_0
0.738683,0.455925,c2,Cluster_0
0.770172,0.325279,c2,Cluster_2
0.80857,0.299186,c2,Cluster_2
0.825965,0.695113,c2,Cluster_0
0.83156,0.60192,c2,Cluster_0
0.788039,0.473817,c2,Cluster_0
0.819175,0.405907,c2,Cluster_2
0.770067,0.314407,c2,Cluster_2
